# Voltage_8500.csv run at 2000-09-01 12:00:00 PDT on 9883 powerflow objects (not all are nodes)
node_name,voltA_real,voltA_imag,voltB_real,voltB_imag,voltC_real,voltC_imag
M1069199,0.000000,0.000000,0.000000,0.000000,898.760288,6959.744409
L2766746,0.000000,0.000000,0.000000,0.000000,1030.398486,6856.657346
M1089195,0.000000,0.000000,0.000000,0.000000,901.140079,7058.978285
M1108347,0.000000,0.000000,0.000000,0.000000,766.869337,6914.320380
P895111,0.000000,0.000000,0.000000,0.000000,657.301782,7057.778543
L3198356,0.000000,0.000000,0.000000,0.000000,766.791357,6914.572620
M1089188,0.000000,0.000000,0.000000,0.000000,778.534977,6825.497111
N1141475,0.000000,0.000000,0.000000,0.000000,980.318413,6815.432345
L2710509,0.000000,0.000000,0.000000,0.000000,771.488367,6878.959780
P895089,0.000000,0.000000,0.000000,0.000000,900.983240,7059.515556
N1136661,0.000000,0.000000,0.000000,0.000000,1005.947864,7034.352441
L3010565,0.000000,0.000000,0.000000,0.000000,899.595703,6950.334626
M1069489,0.000000,0.000000,0.000000,0.000000,1051.703712,6863.836924
M1108375,0.000000,0.000000,0.000000,0.000000,729.546594,7042.080903
N1147860,0.000000,0.000000,0.000000,0.000000,1028.188750,6934.816398
M1166395,0.000000,0.000000,0.000000,0.000000,331.286611,7018.606642
L2822870,0.000000,0.000000,0.000000,0.000000,999.380776,6900.439214
M1069494,0.000000,0.000000,0.000000,0.000000,1052.299454,6861.585074
N1140832,0.000000,0.000000,0.000000,0.000000,980.255809,6818.695733
M1108540,0.000000,0.000000,0.000000,0.000000,818.596867,7063.543812
L3235241,0.000000,0.000000,0.000000,0.000000,1031.380806,6852.982825
L3160105,0.000000,0.000000,0.000000,0.000000,901.209930,6936.102799
M1209828,0.000000,0.000000,0.000000,0.000000,319.671227,7070.367464
L2727795,0.000000,0.000000,0.000000,0.000000,898.600579,6960.294980
M1108514,0.000000,0.000000,0.000000,0.000000,851.613675,7064.894058
L3104117,0.000000,0.000000,0.000000,0.000000,1052.228109,6861.855003
L3552667,0.000000,0.000000,0.000000,0.000000,657.611996,7056.835901
M1069335,0.000000,0.000000,0.000000,0.000000,1101.063545,6821.690576
N1137956,0.000000,0.000000,0.000000,0.000000,1051.699848,6876.156528
M1026705,0.000000,0.000000,0.000000,0.000000,980.084723,6829.429258
L2822862,0.000000,0.000000,0.000000,0.000000,771.512709,6878.764723
L3263051,0.000000,0.000000,0.000000,0.000000,898.716599,6959.895015
N1137998,0.000000,0.000000,0.000000,0.000000,1023.486645,6948.482385
N1136358,0.000000,0.000000,0.000000,0.000000,941.019948,7066.592274
M1089132,0.000000,0.000000,0.000000,0.000000,898.890420,6956.667568
M1069210,0.000000,0.000000,0.000000,0.000000,902.369906,6925.946027
N1140822,0.000000,0.000000,0.000000,0.000000,980.464767,6832.137481
N1138606,0.000000,0.000000,0.000000,0.000000,1101.045713,6821.760289
L3254870,0.000000,0.000000,0.000000,0.000000,718.403568,7043.370631
L3048937,0.000000,0.000000,0.000000,0.000000,337.381591,6995.208984
L3141396,0.000000,0.000000,0.000000,0.000000,1051.734279,6876.026334
L2897776,0.000000,0.000000,0.000000,0.000000,902.301649,6926.443104
M1125979,0.000000,0.000000,0.000000,0.000000,700.814183,7047.166868
M1108350,0.000000,0.000000,0.000000,0.000000,766.709916,6914.836034
L2766716,0.000000,0.000000,0.000000,0.000000,1043.950411,6883.910190
L2691950,0.000000,0.000000,0.000000,0.000000,898.927597,6956.539320
L3235267,0.000000,0.000000,0.000000,0.000000,1031.516597,6852.474618
L3778577,0.000000,0.000000,0.000000,0.000000,1071.220195,6855.478275
M1026898,0.000000,0.000000,0.000000,0.000000,1021.622900,6974.175123
L2820528,0.000000,0.000000,0.000000,0.000000,1023.583895,6948.123345
M1108361,0.000000,0.000000,0.000000,0.000000,770.263585,6888.196189
M1027068,0.000000,0.000000,0.000000,0.000000,1031.626682,6852.062604
M1166400,0.000000,0.000000,0.000000,0.000000,331.381583,7018.357325
M1069364,0.000000,0.000000,0.000000,0.000000,1101.245784,6820.978121
M1166358,0.000000,0.000000,0.000000,0.000000,494.826328,7108.189334
P827564,0.000000,0.000000,0.000000,0.000000,1101.070075,6821.665048
N1147861,0.000000,0.000000,0.000000,0.000000,1028.164465,6935.590489
L3253570,0.000000,0.000000,0.000000,0.000000,319.796285,7070.040855
M1166402,0.000000,0.000000,0.000000,0.000000,333.008620,7014.070010
M1069225,0.000000,0.000000,0.000000,0.000000,902.282143,6926.620213
N1139543,0.000000,0.000000,0.000000,0.000000,898.503562,6960.629527
M1166364,0.000000,0.000000,0.000000,0.000000,494.772304,7108.341320
L2841645,0.000000,0.000000,0.000000,0.000000,1031.789570,6851.450078
M1108352,0.000000,0.000000,0.000000,0.000000,767.009428,6913.867233
L2841630,0.000000,0.000000,0.000000,0.000000,897.640375,6968.222826
N1139258,0.000000,0.000000,0.000000,0.000000,1070.961733,6857.216780
M1089170,0.000000,0.000000,0.000000,0.000000,776.371714,6842.274151
L2745811,0.000000,0.000000,0.000000,0.000000,330.875199,7019.691101
M1026895,0.000000,0.000000,0.000000,0.000000,1023.513977,6948.381478
M1166399,0.000000,0.000000,0.000000,0.000000,331.888440,7017.021208
L3048889,0.000000,0.000000,0.000000,0.000000,333.687193,7012.282041
M1069348,0.000000,0.000000,0.000000,0.000000,1101.104061,6821.532179
N1136672,0.000000,0.000000,0.000000,0.000000,1021.540673,6989.952503
L2841638,0.000000,0.000000,0.000000,0.000000,961.057348,6955.199728
P895075,0.000000,0.000000,0.000000,0.000000,851.550239,7065.106019
L3104118,0.000000,0.000000,0.000000,0.000000,1031.151368,6853.841965
L3067448,0.000000,0.000000,0.000000,0.000000,320.129248,7069.171221
M1047478,0.000000,0.000000,0.000000,0.000000,1043.936051,6884.060329
L2801950,0.000000,0.000000,0.000000,0.000000,902.046731,6928.964443
N1140821,0.000000,0.000000,0.000000,0.000000,980.958487,6835.145580
M1108331,0.000000,0.000000,0.000000,0.000000,760.714835,6959.559491
M1166394,0.000000,0.000000,0.000000,0.000000,329.616775,7025.646754
L3048230,0.000000,0.000000,0.000000,0.000000,960.330404,6924.407060
L3178977,0.000000,0.000000,0.000000,0.000000,901.185401,6936.311956
N1140523,0.000000,0.000000,0.000000,0.000000,997.362506,6894.270975
N1141480,0.000000,0.000000,0.000000,0.000000,635.999546,7063.492460
P829975,0.000000,0.000000,0.000000,0.000000,585.308523,7081.157737
M1089158,0.000000,0.000000,0.000000,0.000000,772.163019,6873.817936
L2748125,0.000000,0.000000,0.000000,0.000000,1051.562105,6864.198492
M1142833,0.000000,0.000000,0.000000,0.000000,642.749992,7056.476898
N1142107,0.000000,0.000000,0.000000,0.000000,817.851726,7069.193449
P895113,0.000000,0.000000,0.000000,0.000000,636.002926,7063.471025
L2711225,0.000000,0.000000,0.000000,0.000000,636.040267,7063.234189
L2767408,0.000000,0.000000,0.000000,0.000000,642.811050,7056.087152
L2785524,0.000000,0.000000,0.000000,0.000000,899.515927,6951.010898
M1108344,0.000000,0.000000,0.000000,0.000000,766.278711,6918.191965
M1149249,0.000000,0.000000,0.000000,0.000000,336.066096,7001.547018
M1089155,0.000000,0.000000,0.000000,0.000000,771.403524,6879.573741
M1108335,0.000000,0.000000,0.000000,0.000000,762.856246,6943.641442
L3104154,0.000000,0.000000,0.000000,0.000000,778.495862,6826.040297
P859694,0.000000,0.000000,0.000000,0.000000,1027.454388,6931.091215
P827505,0.000000,0.000000,0.000000,0.000000,1043.864641,6884.804089
L2841625,0.000000,0.000000,0.000000,0.000000,901.665061,6932.218345
M1089165,0.000000,0.000000,0.000000,0.000000,775.322096,6850.151901
M1027041,0.000000,0.000000,0.000000,0.000000,1028.505984,6871.276717
M1069147,0.000000,0.000000,0.000000,0.000000,898.893246,6957.467259
L3160863,0.000000,0.000000,0.000000,0.000000,298.580814,7161.627683
L2860486,0.000000,0.000000,0.000000,0.000000,902.256677,6926.913868
M1069148,0.000000,0.000000,0.000000,0.000000,899.329144,6953.776556
M1166391,0.000000,0.000000,0.000000,0.000000,329.586782,7025.795359
M1026363,0.000000,0.000000,0.000000,0.000000,957.132559,6930.359116
M1089163,0.000000,0.000000,0.000000,0.000000,773.585428,6863.166786
L3086002,0.000000,0.000000,0.000000,0.000000,818.906201,7061.198702
L3216343,0.000000,0.000000,0.000000,0.000000,775.541058,6848.517010
L2842330,0.000000,0.000000,0.000000,0.000000,818.830183,7061.774898
M1069208,0.000000,0.000000,0.000000,0.000000,900.537499,6941.838878
L2785517,0.000000,0.000000,0.000000,0.000000,1050.937738,6871.086787
M1069205,0.000000,0.000000,0.000000,0.000000,900.357835,6943.370874
226-23745,0.000000,0.000000,0.000000,0.000000,306.821182,7120.913706
M1108334,0.000000,0.000000,0.000000,0.000000,760.738639,6959.386936
M1089102,0.000000,0.000000,0.000000,0.000000,898.283506,6962.728005
M1108340,0.000000,0.000000,0.000000,0.000000,765.451464,6924.350034
M1069218,0.000000,0.000000,0.000000,0.000000,902.252929,6926.945814
N1137958,0.000000,0.000000,0.000000,0.000000,1043.868144,6884.767601
M1069206,0.000000,0.000000,0.000000,0.000000,901.613003,6932.663034
L3030126,0.000000,0.000000,0.000000,0.000000,718.352976,7043.717227
L2820583,0.000000,0.000000,0.000000,0.000000,766.402316,6917.089337
M1089162,0.000000,0.000000,0.000000,0.000000,773.519812,6863.655967
M1089096,0.000000,0.000000,0.000000,0.000000,898.564050,6960.352557
N1136359,0.000000,0.000000,0.000000,0.000000,940.931402,7066.566390
L2822865,0.000000,0.000000,0.000000,0.000000,765.506478,6923.947188
M1069202,0.000000,0.000000,0.000000,0.000000,899.501382,6951.134241
P829962,0.000000,0.000000,0.000000,0.000000,642.727383,7056.621193
N1230121,0.000000,0.000000,0.000000,0.000000,754.547132,7002.119633
L2729406,0.000000,0.000000,0.000000,0.000000,777.860196,6830.877450
L3045895,0.000000,0.000000,0.000000,0.000000,760.716145,6959.550008
L2730108,0.000000,0.000000,0.000000,0.000000,302.934590,7140.134303
M4113345,0.000000,0.000000,0.000000,0.000000,1009.716389,6946.166079
M3037455,0.000000,0.000000,0.000000,0.000000,642.853788,7055.814395
M1166398,0.000000,0.000000,0.000000,0.000000,329.639693,7025.533209
M1069456,0.000000,0.000000,0.000000,0.000000,778.536561,6825.734192
M1089160,0.000000,0.000000,0.000000,0.000000,773.572146,6863.265808
M1108329,0.000000,0.000000,0.000000,0.000000,760.737740,6959.393457
L2748128,0.000000,0.000000,0.000000,0.000000,775.543981,6848.487181
L2764411,0.000000,0.000000,0.000000,0.000000,337.070800,6996.540208
M1166386,0.000000,0.000000,0.000000,0.000000,495.187561,7105.833831
P901932,0.000000,0.000000,0.000000,0.000000,940.929761,7066.580698
L2991943,0.000000,0.000000,0.000000,0.000000,960.418698,6923.595356
L2879055,0.000000,0.000000,0.000000,0.000000,898.983851,6956.700195
M1142835,0.000000,0.000000,0.000000,0.000000,642.737318,7056.557800
L2952007,0.000000,0.000000,0.000000,0.000000,334.427648,7009.923264
M1026784,0.000000,0.000000,0.000000,0.000000,997.359665,6894.298680
L3235945,0.000000,0.000000,0.000000,0.000000,818.775505,7062.189412
M1142880,0.000000,0.000000,0.000000,0.000000,336.752194,6998.127838
L3122817,0.000000,0.000000,0.000000,0.000000,1028.161016,6940.395415
L2954344,0.000000,0.000000,0.000000,0.000000,1051.401760,6866.057997
P895107,0.000000,0.000000,0.000000,0.000000,718.223760,7044.602705
N1137987,0.000000,0.000000,0.000000,0.000000,1025.188344,7006.085337
M1026883,0.000000,0.000000,0.000000,0.000000,1021.601213,6974.389933
L2897779,0.000000,0.000000,0.000000,0.000000,957.195498,6929.783009
N1137989,0.000000,0.000000,0.000000,0.000000,1025.572406,7008.615945
L3342743,0.000000,0.000000,0.000000,0.000000,1021.501825,6975.374347
L3048888,0.000000,0.000000,0.000000,0.000000,335.739386,7003.175181
M1126031,0.000000,0.000000,0.000000,0.000000,818.988013,7060.578824
L3030203,0.000000,0.000000,0.000000,0.000000,585.391612,7080.655386
P901913,0.000000,0.000000,0.000000,0.000000,1009.702684,6946.300578
L2724120,0.000000,0.000000,0.000000,0.000000,899.282972,6954.167742
L2804261,0.000000,0.000000,0.000000,0.000000,957.232475,6929.444104
P827501,0.000000,0.000000,0.000000,0.000000,777.670632,6832.407250
M1069174,0.000000,0.000000,0.000000,0.000000,897.581212,6968.752073
L2897767,0.000000,0.000000,0.000000,0.000000,1051.430211,6865.756692
L3027156,0.000000,0.000000,0.000000,0.000000,1025.192911,7006.040134
M1069217,0.000000,0.000000,0.000000,0.000000,901.525287,6933.412196
N1147867,0.000000,0.000000,0.000000,0.000000,778.536561,6825.734192
L3067506,0.000000,0.000000,0.000000,0.000000,495.111680,7106.258673
L2767414,0.000000,0.000000,0.000000,0.000000,758.700329,6974.509475
P827511,0.000000,0.000000,0.000000,0.000000,1021.430106,6976.084885
L2916606,0.000000,0.000000,0.000000,0.000000,765.543601,6923.675412
L2936216,0.000000,0.000000,0.000000,0.000000,305.646193,7126.728638
M1209819,0.000000,0.000000,0.000000,0.000000,305.007575,7129.887973
M1089177,0.000000,0.000000,0.000000,0.000000,777.772887,6831.532853
L2991640,0.000000,0.000000,0.000000,0.000000,773.555883,6863.387053
M1108360,0.000000,0.000000,0.000000,0.000000,766.853912,6913.784025
M1069201,0.000000,0.000000,0.000000,0.000000,899.526011,6950.925421
L3179682,0.000000,0.000000,0.000000,0.000000,754.440456,7002.916939
N1140527,0.000000,0.000000,0.000000,0.000000,1021.435681,6976.029651
L3235266,0.000000,0.000000,0.000000,0.000000,901.828146,6930.829051
M1166387,0.000000,0.000000,0.000000,0.000000,495.447645,7104.377654
L2786204,0.000000,0.000000,0.000000,0.000000,304.086962,7134.442383
P827520,0.000000,0.000000,0.000000,0.000000,897.183914,6972.107123
L2710515,0.000000,0.000000,0.000000,0.000000,1029.217822,6863.954311
L3010564,0.000000,0.000000,0.000000,0.000000,1028.772181,6868.538640
L3122837,0.000000,0.000000,0.000000,0.000000,1027.667251,6928.958009
L2898515,0.000000,0.000000,0.000000,0.000000,495.411337,7104.581075
L2820590,0.000000,0.000000,0.000000,0.000000,757.005805,6983.549921
M1069224,0.000000,0.000000,0.000000,0.000000,902.100561,6928.245293
M1069149,0.000000,0.000000,0.000000,0.000000,899.286490,6954.137936
L3104155,0.000000,0.000000,0.000000,0.000000,778.521468,6825.847815
P827512,0.000000,0.000000,0.000000,0.000000,1021.715969,6978.693554
L3178997,0.000000,0.000000,0.000000,0.000000,957.109372,6930.571357
M1069213,0.000000,0.000000,0.000000,0.000000,901.160152,6936.527251
L2991933,0.000000,0.000000,0.000000,0.000000,1027.594009,6929.692747
P829796,0.000000,0.000000,0.000000,0.000000,817.775079,7069.774586
N1137991,0.000000,0.000000,0.000000,0.000000,1009.711233,6946.216697
L2973144,0.000000,0.000000,0.000000,0.000000,899.109333,6955.638073
L3101827,0.000000,0.000000,0.000000,0.000000,818.168281,7066.793338
L3160878,0.000000,0.000000,0.000000,0.000000,757.958606,6976.520446
L2746587,0.000000,0.000000,0.000000,0.000000,1027.482732,6930.807152
N1136994,0.000000,0.000000,0.000000,0.000000,1021.723129,6978.623146
M1069487,0.000000,0.000000,0.000000,0.000000,1051.344305,6866.666428
P829957,0.000000,0.000000,0.000000,0.000000,296.212143,7173.314224
L2785518,0.000000,0.000000,0.000000,0.000000,899.338598,6953.696338
N1140516,0.000000,0.000000,0.000000,0.000000,777.676957,6832.359767
L2954350,0.000000,0.000000,0.000000,0.000000,901.573697,6932.998793
N1147863,0.000000,0.000000,0.000000,0.000000,1028.159743,6940.408242
M1166407,0.000000,0.000000,0.000000,0.000000,334.253017,7010.790877
L3160871,0.000000,0.000000,0.000000,0.000000,585.323858,7081.065045
M1108354,0.000000,0.000000,0.000000,0.000000,766.606422,6915.594172
L3082981,0.000000,0.000000,0.000000,0.000000,775.617981,6847.942504
N1136031,0.000000,0.000000,0.000000,0.000000,851.564661,7065.022868
L3066810,0.000000,0.000000,0.000000,0.000000,1071.053052,6856.867307
L3157708,0.000000,0.000000,0.000000,0.000000,1009.709555,6946.233181
L2710510,0.000000,0.000000,0.000000,0.000000,930.819943,6959.516922
L2767343,0.000000,0.000000,0.000000,0.000000,337.195032,6995.921259
N1139545,0.000000,0.000000,0.000000,0.000000,897.207149,6971.910908
L2841626,0.000000,0.000000,0.000000,0.000000,901.538441,6933.299989
M1108316,0.000000,0.000000,0.000000,0.000000,754.778720,7000.406497
M1209795,0.000000,0.000000,0.000000,0.000000,335.963070,7160.543650
L3217053,0.000000,0.000000,0.000000,0.000000,642.851875,7055.826599
M1026703,0.000000,0.000000,0.000000,0.000000,980.092177,6829.402107
N1147858,0.000000,0.000000,0.000000,0.000000,1027.516276,6930.471221
P860843,0.000000,0.000000,0.000000,0.000000,754.414657,7003.101444
M1209822,0.000000,0.000000,0.000000,0.000000,313.357492,7088.565982
196-35541,0.000000,0.000000,0.000000,0.000000,754.907578,6999.453289
M1027042,0.000000,0.000000,0.000000,0.000000,1028.286502,6873.569831
M1089179,0.000000,0.000000,0.000000,0.000000,777.955878,6830.226870
M1009809,0.000000,0.000000,0.000000,0.000000,1026.175225,6929.280214
L3048205,0.000000,0.000000,0.000000,0.000000,768.384824,6902.395487
M1089173,0.000000,0.000000,0.000000,0.000000,777.473548,6833.904342
L3141388,0.000000,0.000000,0.000000,0.000000,898.140774,6963.952598
L3216347,0.000000,0.000000,0.000000,0.000000,897.756734,6967.246902
L3141399,0.000000,0.000000,0.000000,0.000000,902.343801,6926.171806
L2785523,0.000000,0.000000,0.000000,0.000000,897.943981,6965.640859
M1108353,0.000000,0.000000,0.000000,0.000000,767.534253,6908.819738
E182727,0.000000,0.000000,0.000000,0.000000,1028.260962,6873.836623
L3626914,0.000000,0.000000,0.000000,0.000000,898.212882,6963.333989
L2673323,0.000000,0.000000,0.000000,0.000000,1026.154657,6929.490098
M1089174,0.000000,0.000000,0.000000,0.000000,777.516503,6833.578041
N1144666,0.000000,0.000000,0.000000,0.000000,1028.380366,6872.589154
L2879062,0.000000,0.000000,0.000000,0.000000,777.105519,6836.700022
P827503,0.000000,0.000000,0.000000,0.000000,1050.394817,6877.180219
M1069484,0.000000,0.000000,0.000000,0.000000,1050.618470,6874.670063
L2806553,0.000000,0.000000,0.000000,0.000000,324.411650,7052.231526
N1137994,0.000000,0.000000,0.000000,0.000000,1050.473958,6876.291988
L2748133,0.000000,0.000000,0.000000,0.000000,902.311511,6926.358141
M1069451,0.000000,0.000000,0.000000,0.000000,778.121240,6828.970746
L2804282,0.000000,0.000000,0.000000,0.000000,778.402328,6826.771685
L3064514,0.000000,0.000000,0.000000,0.000000,335.544796,7004.172243
L3254873,0.000000,0.000000,0.000000,0.000000,330.425613,7021.509834
M1069227,0.000000,0.000000,0.000000,0.000000,902.273482,6926.699076
M1069226,0.000000,0.000000,0.000000,0.000000,902.269501,6926.734767
L2879076,0.000000,0.000000,0.000000,0.000000,898.247313,6962.486189
L3029503,0.000000,0.000000,0.000000,0.000000,899.156493,6954.258047
L2861197,0.000000,0.000000,0.000000,0.000000,700.744883,7047.264374
M1125961,0.000000,0.000000,0.000000,0.000000,700.703840,7047.555181
L2936211,0.000000,0.000000,0.000000,0.000000,696.066318,7048.227038
E206210,0.000000,0.000000,0.000000,0.000000,902.277645,6926.660972
E182723,0.000000,0.000000,0.000000,0.000000,777.673780,6832.317991
L2879073,0.000000,0.000000,0.000000,0.000000,900.074730,6945.937331
N1139542,0.000000,0.000000,0.000000,0.000000,897.831547,6966.244615
M1108317,0.000000,0.000000,0.000000,0.000000,756.059203,6990.934339
N1144664,0.000000,0.000000,0.000000,0.000000,1022.515940,6991.055595
N1140831,0.000000,0.000000,0.000000,0.000000,980.259764,6818.619552
P901936,0.000000,0.000000,0.000000,0.000000,696.019627,7048.556347
M1089094,0.000000,0.000000,0.000000,0.000000,898.800570,6958.301157
M1125955,0.000000,0.000000,0.000000,0.000000,696.045065,7048.376937
M1125957,0.000000,0.000000,0.000000,0.000000,696.048311,7048.354039
L2935551,0.000000,0.000000,0.000000,0.000000,777.609306,6832.828758
M1089093,0.000000,0.000000,0.000000,0.000000,898.708762,6959.127248
M1089189,0.000000,0.000000,0.000000,0.000000,778.595803,6825.015614
P827523,0.000000,0.000000,0.000000,0.000000,897.989252,6964.818998
L2841619,0.000000,0.000000,0.000000,0.000000,778.668586,6824.439470
L3066809,0.000000,0.000000,0.000000,0.000000,1051.206374,6868.242603
N1139544,0.000000,0.000000,0.000000,0.000000,902.288283,6926.564466
M1089176,0.000000,0.000000,0.000000,0.000000,777.862022,6830.970480
L2691951,0.000000,0.000000,0.000000,0.000000,897.662719,6967.770774
L2822863,0.000000,0.000000,0.000000,0.000000,777.964084,6830.018199
P830058,0.000000,0.000000,0.000000,0.000000,494.720212,7108.541237
M1186078,0.000000,0.000000,0.000000,0.000000,323.690228,7055.945640
P903490,0.000000,0.000000,0.000000,0.000000,700.700670,7047.577619
P829956,0.000000,0.000000,0.000000,0.000000,654.765700,7058.479031
L2804250,0.000000,0.000000,0.000000,0.000000,766.317837,6917.741616
P901951,0.000000,0.000000,0.000000,0.000000,322.161367,7063.816710
N1136997,0.000000,0.000000,0.000000,0.000000,1022.365537,6988.995392
D5472341-1_INT,0.000000,0.000000,-6390.663992,-2410.245888,0.000000,0.000000
D5655682-1_INT,0.000000,0.000000,-6691.874994,-1753.850740,0.000000,0.000000
D5865224-1_INT,0.000000,0.000000,-6391.238756,-2410.805866,0.000000,0.000000
Q16483,5585.754185,-3980.872258,-6330.770345,-2831.703102,589.911378,7079.879120
D5712486-1_INT,0.000000,0.000000,0.000000,0.000000,902.277645,6926.660972
D5565090-1_INT,0.000000,0.000000,-6205.237593,-2288.157621,0.000000,0.000000
D5806920-1_INT,0.000000,0.000000,-6673.539043,-1749.273996,0.000000,0.000000
D6047588-1_INT,0.000000,0.000000,-6389.148633,-2408.769145,0.000000,0.000000
D6140778-1_INT,0.000000,0.000000,-6281.521674,-2340.159479,0.000000,0.000000
D5746546-1_INT,0.000000,0.000000,0.000000,0.000000,777.673780,6832.317991
D6049822-1_INT,5115.824706,-4653.690790,0.000000,0.000000,0.000000,0.000000
D6231996-1_INT,0.000000,0.000000,-6623.225552,-1974.041554,0.000000,0.000000
D6140776-1_INT,5069.699794,-4649.333056,0.000000,0.000000,0.000000,0.000000
228-979371-2_INT,0.000000,0.000000,0.000000,0.000000,1104.050846,6814.645985
228-961799-3_INT,0.000000,0.000000,0.000000,0.000000,1022.855191,6985.830192
228-1353934-4_INT,0.000000,0.000000,0.000000,0.000000,1022.426114,6975.550688
D5837361-8_INT,0.000000,0.000000,0.000000,0.000000,778.536561,6825.734192
228-1048090-1_INT,0.000000,0.000000,-6277.069492,-2370.110025,0.000000,0.000000
D6019477-1_INT,0.000000,0.000000,0.000000,0.000000,1028.260962,6873.836623
M1069285,5118.538686,-4657.960566,0.000000,0.000000,1102.680599,6817.673521
L3234149,5851.495541,-3894.784137,-6339.444433,-3114.965661,413.027289,7127.211562
L2803199,5118.149367,-4006.195579,-6278.877478,-2379.212923,740.177143,7032.870889
L3011293,5858.735852,-3897.510555,-6345.927504,-3119.953334,411.803970,7135.697343
L2990826,5115.172799,-4004.196115,-6275.704358,-2377.278112,740.476424,7029.958217
L3215203,5115.964998,-4004.771977,-6276.788691,-2377.840971,740.443235,7030.898754
L2915542,5115.735746,-4004.650760,-6276.523268,-2377.651065,740.496994,7030.655209
regxfmr_190-8593,4992.809717,-4480.590410,-6611.531413,-1891.071483,982.811129,6978.319033
M1069310,5118.834972,-4657.961112,-6582.929025,-1753.070612,1102.610703,6818.512001
L2814529,5002.225458,-4609.050807,-6728.762581,-1878.798121,980.486006,6831.606982
L2729414,5024.662525,-4622.517456,-6733.417831,-1878.218638,984.426735,6851.447449
L3235258,5049.455042,-4637.197241,-6735.909388,-1877.553503,989.233597,6867.542786
L3215385,5326.000321,-4019.646512,-6173.656252,-2547.605352,813.862208,6875.903753
L3047289,5325.866571,-4019.591783,-6173.541775,-2547.541546,813.881214,6875.734375
E192258,5858.876248,-3897.548659,-6346.014420,-3120.074690,411.778270,7135.804440
E182746,5191.043366,-4499.831625,-6674.192112,-2004.202029,940.749890,7066.554069
L2916620,5140.705325,-4517.996021,-6680.747889,-1985.199942,955.722837,7049.792509
regxfmr_190-8581,4928.391190,-4042.006343,-6294.729377,-2196.695756,808.354648,7026.550454
E182733,4987.974267,-4639.410103,-6665.365968,-1741.419056,1023.250986,6930.096783
293471,5375.734115,-4235.939083,-6358.584615,-2393.112031,959.873905,6928.431606
L2728247,5115.534137,-4004.385179,-6275.989836,-2377.405833,740.458738,7030.419123
E203026,4993.647594,-4607.568751,-6729.484138,-1882.907260,980.316500,6815.316655
regxfmr_190-7361,5239.018258,-4003.699014,-6102.839648,-2469.418886,847.005663,6802.814785
L2730149,5136.591590,-4022.091110,-6303.953754,-2394.231785,741.971100,7040.985135
193-48013,5116.827227,-4657.701027,0.000000,0.000000,0.000000,0.000000
L3066817,4993.671468,-4606.929620,0.000000,0.000000,0.000000,0.000000
193-51796,5112.629403,-4010.947620,0.000000,0.000000,0.000000,0.000000
193-46661,0.000000,0.000000,0.000000,0.000000,1023.772560,6983.894151
L3139598,0.000000,0.000000,-6408.476102,-2424.301482,0.000000,0.000000
L3141411,0.000000,0.000000,0.000000,0.000000,980.458859,6815.116094
193-103041,0.000000,0.000000,0.000000,0.000000,1023.354850,6973.603548
L2970258,0.000000,0.000000,0.000000,0.000000,1102.951251,6817.269034
L3150961,0.000000,0.000000,0.000000,0.000000,718.927535,7041.790507
L2862616,0.000000,0.000000,0.000000,0.000000,1109.791358,6802.228235
L2685809,5214.484762,-4744.015134,0.000000,0.000000,0.000000,0.000000
L3085401,5235.713733,-4750.854227,0.000000,0.000000,0.000000,0.000000
L3198348,5495.256029,-3995.035779,0.000000,0.000000,0.000000,0.000000
L2674051,5496.036346,-4043.460402,0.000000,0.000000,0.000000,0.000000
L3235247,4973.288638,-4635.809498,0.000000,0.000000,0.000000,0.000000
L3120504,4897.953294,-4595.808543,0.000000,0.000000,0.000000,0.000000
L2766748,5037.477927,-4682.677550,0.000000,0.000000,0.000000,0.000000
M1027110,4901.855445,-4597.196278,0.000000,0.000000,0.000000,0.000000
L3011229,4962.769545,-4032.692432,0.000000,0.000000,0.000000,0.000000
L3251854,5190.354439,-4499.530093,0.000000,0.000000,0.000000,0.000000
L3141398,4971.642615,-4593.251605,0.000000,0.000000,0.000000,0.000000
L3197645,5424.450120,-4278.327549,0.000000,0.000000,0.000000,0.000000
L3235253,5554.284648,-4306.918635,0.000000,0.000000,0.000000,0.000000
L3172805,4993.433716,-4607.433151,0.000000,0.000000,0.000000,0.000000
L3010561,5124.186687,-4672.007461,0.000000,0.000000,0.000000,0.000000
L2973159,4982.038968,-4598.803140,0.000000,0.000000,0.000000,0.000000
L3085395,5507.706832,-4301.336586,0.000000,0.000000,0.000000,0.000000
L2820533,5109.959313,-4512.394379,0.000000,0.000000,0.000000,0.000000
L2989571,4896.311074,-4595.223601,0.000000,0.000000,0.000000,0.000000
L3216337,5061.406886,-4691.187952,0.000000,0.000000,0.000000,0.000000
L3120503,4898.431569,-4595.978682,0.000000,0.000000,0.000000,0.000000
L3189190,5003.469617,-4609.875641,0.000000,0.000000,0.000000,0.000000
L2841623,4979.050449,-4634.689846,0.000000,0.000000,0.000000,0.000000
L3178973,5153.373140,-4665.594956,0.000000,0.000000,0.000000,0.000000
L2860477,5059.795725,-4690.308322,0.000000,0.000000,0.000000,0.000000
L3010557,5363.268482,-4498.815401,0.000000,0.000000,0.000000,0.000000
L2973169,4973.922631,-4632.047224,0.000000,0.000000,0.000000,0.000000
