t, 1_1_angle, 1_1_speed, 2_1_angle, 2_1_speed, 3_1_angle, 3_1_speed
 23.3000, 9.028739, 0.999994, 9.614519, 1.000020, 9.280328, 1.000091
 23.3100, 9.028711, 0.999991, 9.614596, 1.000021, 9.280666, 1.000088
 23.3200, 9.028675, 0.999989, 9.614681, 1.000023, 9.280993, 1.000085
 23.3300, 9.028631, 0.999987, 9.614772, 1.000025, 9.281307, 1.000082
 23.3400, 9.028579, 0.999985, 9.614871, 1.000027, 9.281608, 1.000078
 23.3500, 9.028520, 0.999983, 9.614978, 1.000029, 9.281894, 1.000074
 23.3600, 9.028454, 0.999982, 9.615092, 1.000031, 9.282163, 1.000069
 23.3700, 9.028381, 0.999980, 9.615213, 1.000033, 9.282415, 1.000065
 23.3800, 9.028302, 0.999978, 9.615342, 1.000035, 9.282650, 1.000060
 23.3900, 9.028218, 0.999977, 9.615479, 1.000037, 9.282865, 1.000055
 23.4000, 9.028128, 0.999975, 9.615623, 1.000039, 9.283060, 1.000049
 23.4100, 9.028033, 0.999974, 9.615774, 1.000041, 9.283236, 1.000044
 23.4200, 9.027933, 0.999973, 9.615933, 1.000043, 9.283391, 1.000038
 23.4300, 9.027829, 0.999972, 9.616099, 1.000045, 9.283525, 1.000033
 23.4400, 9.027721, 0.999971, 9.616272, 1.000047, 9.283637, 1.000027
 23.4500, 9.027610, 0.999970, 9.616452, 1.000049, 9.283729, 1.000021
 23.4600, 9.027496, 0.999969, 9.616639, 1.000050, 9.283799, 1.000016
 23.4700, 9.027378, 0.999969, 9.616832, 1.000052, 9.283848, 1.000010
 23.4800, 9.027259, 0.999968, 9.617031, 1.000054, 9.283877, 1.000005
 23.4900, 9.027137, 0.999967, 9.617235, 1.000055, 9.283886, 1.000000
 23.5000, 9.027014, 0.999967, 9.617445, 1.000056, 9.283874, 0.999994
 23.5100, 9.026889, 0.999967, 9.617661, 1.000058, 9.283844, 0.999990
 23.5200, 9.026763, 0.999967, 9.617880, 1.000059, 9.283796, 0.999985
 23.5300, 9.026637, 0.999966, 9.618104, 1.000060, 9.283730, 0.999980
 23.5400, 9.026510, 0.999966, 9.618332, 1.000061, 9.283647, 0.999976
 23.5500, 9.026383, 0.999966, 9.618564, 1.000062, 9.283550, 0.999972
 23.5600, 9.026257, 0.999967, 9.618798, 1.000062, 9.283438, 0.999969
 23.5700, 9.026131, 0.999967, 9.619034, 1.000063, 9.283314, 0.999965
 23.5800, 9.026006, 0.999967, 9.619273, 1.000063, 9.283178, 0.999962
 23.5900, 9.025882, 0.999967, 9.619513, 1.000064, 9.283031, 0.999960
 23.6000, 9.025760, 0.999968, 9.619753, 1.000064, 9.282876, 0.999958
 23.6100, 9.025640, 0.999968, 9.619995, 1.000064, 9.282714, 0.999956
 23.6200, 9.025522, 0.999969, 9.620236, 1.000064, 9.282545, 0.999955
 23.6300, 9.025406, 0.999970, 9.620476, 1.000064, 9.282373, 0.999954
 23.6400, 9.025293, 0.999970, 9.620715, 1.000063, 9.282198, 0.999953
 23.6500, 9.025182, 0.999971, 9.620952, 1.000063, 9.282022, 0.999953
 23.6600, 9.025075, 0.999972, 9.621187, 1.000062, 9.281846, 0.999954
 23.6700, 9.024971, 0.999973, 9.621420, 1.000061, 9.281672, 0.999954
 23.6800, 9.024871, 0.999974, 9.621649, 1.000060, 9.281502, 0.999955
 23.6900, 9.024774, 0.999975, 9.621874, 1.000059, 9.281337, 0.999957
 23.7000, 9.024682, 0.999976, 9.622095, 1.000058, 9.281178, 0.999959
 23.7100, 9.024594, 0.999977, 9.622311, 1.000057, 9.281028, 0.999961
 23.7200, 9.024510, 0.999978, 9.622522, 1.000055, 9.280886, 0.999964
 23.7300, 9.024431, 0.999980, 9.622728, 1.000054, 9.280756, 0.999967
 23.7400, 9.024357, 0.999981, 9.622927, 1.000052, 9.280637, 0.999970
 23.7500, 9.024288, 0.999982, 9.623120, 1.000050, 9.280532, 0.999974
 23.7600, 9.024224, 0.999984, 9.623306, 1.000048, 9.280440, 0.999978
 23.7700, 9.024165, 0.999985, 9.623485, 1.000047, 9.280364, 0.999982
 23.7800, 9.024112, 0.999987, 9.623657, 1.000045, 9.280303, 0.999986
 23.7900, 9.024065, 0.999988, 9.623821, 1.000042, 9.280260, 0.999991
 23.8000, 9.024023, 0.999990, 9.623977, 1.000040, 9.280234, 0.999995
 23.8100, 9.023988, 0.999991, 9.624125, 1.000038, 9.280225, 1.000000
 23.8200, 9.023959, 0.999993, 9.624265, 1.000036, 9.280236, 1.000005
 23.8300, 9.023936, 0.999995, 9.624396, 1.000034, 9.280265, 1.000010
 23.8400, 9.023920, 0.999997, 9.624518, 1.000031, 9.280313, 1.000015
 23.8500, 9.023910, 0.999998, 9.624632, 1.000029, 9.280381, 1.000020
 23.8600, 9.023907, 1.000000, 9.624736, 1.000027, 9.280467, 1.000025
 23.8700, 9.023911, 1.000002, 9.624832, 1.000024, 9.280573, 1.000030
 23.8800, 9.023922, 1.000004, 9.624919, 1.000022, 9.280697, 1.000035
 23.8900, 9.023939, 1.000006, 9.624998, 1.000020, 9.280840, 1.000040
 23.9000, 9.023964, 1.000008, 9.625067, 1.000017, 9.281000, 1.000045
 23.9100, 9.023997, 1.000010, 9.625128, 1.000015, 9.281178, 1.000049
 23.9200, 9.024036, 1.000011, 9.625181, 1.000013, 9.281373, 1.000054
 23.9300, 9.024083, 1.000013, 9.625225, 1.000011, 9.281583, 1.000058
 23.9400, 9.024138, 1.000015, 9.625260, 1.000008, 9.281808, 1.000062
 23.9500, 9.024199, 1.000017, 9.625288, 1.000006, 9.282047, 1.000065
 23.9600, 9.024269, 1.000019, 9.625308, 1.000004, 9.282299, 1.000068
 23.9700, 9.024346, 1.000021, 9.625321, 1.000002, 9.282563, 1.000071
 23.9800, 9.024430, 1.000023, 9.625327, 1.000001, 9.282837, 1.000074
 23.9900, 9.024523, 1.000025, 9.625325, 0.999999, 9.283121, 1.000076
 24.0000, 9.024623, 1.000027, 9.625317, 0.999997, 9.283412, 1.000078
 24.0100, 9.024730, 1.000029, 9.625303, 0.999995, 9.283710, 1.000080
 24.0200, 9.024845, 1.000031, 9.625283, 0.999994, 9.284013, 1.000081
 24.0300, 9.024967, 1.000033, 9.625257, 0.999993, 9.284320, 1.000082
 24.0400, 9.025097, 1.000035, 9.625226, 0.999991, 9.284628, 1.000082
 24.0500, 9.025235, 1.000037, 9.625191, 0.999990, 9.284938, 1.000082
 24.0600, 9.025380, 1.000039, 9.625151, 0.999989, 9.285246, 1.000082
 24.0700, 9.025531, 1.000041, 9.625107, 0.999988, 9.285553, 1.000081
 24.0800, 9.025691, 1.000043, 9.625060, 0.999987, 9.285855, 1.000080
 24.0900, 9.025857, 1.000045, 9.625010, 0.999986, 9.286152, 1.000078
 24.1000, 9.026030, 1.000047, 9.624957, 0.999986, 9.286443, 1.000076
 24.1100, 9.026210, 1.000049, 9.624902, 0.999985, 9.286725, 1.000074
 24.1200, 9.026396, 1.000050, 9.624845, 0.999985, 9.286999, 1.000071
 24.1300, 9.026589, 1.000052, 9.624787, 0.999984, 9.287261, 1.000068
 24.1400, 9.026788, 1.000054, 9.624728, 0.999984, 9.287512, 1.000065
 24.1500, 9.026992, 1.000055, 9.624668, 0.999984, 9.287749, 1.000061
 24.1600, 9.027203, 1.000057, 9.624608, 0.999984, 9.287973, 1.000057
 24.1700, 9.027419, 1.000058, 9.624548, 0.999984, 9.288182, 1.000053
 24.1800, 9.027641, 1.000059, 9.624489, 0.999984, 9.288374, 1.000049
 24.1900, 9.027867, 1.000061, 9.624431, 0.999985, 9.288550, 1.000044
 24.2000, 9.028098, 1.000062, 9.624374, 0.999985, 9.288709, 1.000040
 24.2100, 9.028333, 1.000063, 9.624318, 0.999985, 9.288850, 1.000035
 24.2200, 9.028573, 1.000064, 9.624264, 0.999986, 9.288972, 1.000030
 24.2300, 9.028816, 1.000065, 9.624213, 0.999987, 9.289075, 1.000025
 24.2400, 9.029063, 1.000066, 9.624163, 0.999987, 9.289159, 1.000020
 24.2500, 9.029312, 1.000067, 9.624117, 0.999988, 9.289224, 1.000015
 24.2600, 9.029565, 1.000067, 9.624073, 0.999989, 9.289269, 1.000009
 24.2700, 9.029819, 1.000068, 9.624032, 0.999990, 9.289295, 1.000004
 24.2800, 9.030076, 1.000068, 9.623994, 0.999990, 9.289302, 0.999999
 24.2900, 9.030334, 1.000069, 9.623960, 0.999991, 9.289290, 0.999994
 24.3000, 9.030593, 1.000069, 9.623929, 0.999992, 9.289260, 0.999990
 24.3100, 9.030853, 1.000069, 9.623902, 0.999993, 9.289212, 0.999985
 24.3200, 9.031113, 1.000069, 9.623879, 0.999994, 9.289146, 0.999980
 24.3300, 9.031373, 1.000069, 9.623859, 0.999995, 9.289064, 0.999976
 24.3400, 9.031632, 1.000069, 9.623843, 0.999996, 9.288967, 0.999972
 24.3500, 9.031891, 1.000068, 9.623831, 0.999997, 9.288854, 0.999968
 24.3600, 9.032147, 1.000068, 9.623822, 0.999998, 9.288727, 0.999965
 24.3700, 9.032403, 1.000067, 9.623818, 0.999999, 9.288588, 0.999961
 24.3800, 9.032655, 1.000067, 9.623817, 1.000000, 9.288437, 0.999958
 24.3900, 9.032905, 1.000066, 9.623820, 1.000001, 9.288275, 0.999956
 24.4000, 9.033152, 1.000065, 9.623827, 1.000002, 9.288104, 0.999954
 24.4100, 9.033395, 1.000064, 9.623837, 1.000003, 9.287925, 0.999952
 24.4200, 9.033634, 1.000063, 9.623850, 1.000004, 9.287740, 0.999950
 24.4300, 9.033869, 1.000062, 9.623867, 1.000005, 9.287549, 0.999949
 24.4400, 9.034099, 1.000060, 9.623888, 1.000006, 9.287355, 0.999948
 24.4500, 9.034324, 1.000059, 9.623911, 1.000007, 9.287158, 0.999948
 24.4600, 9.034543, 1.000057, 9.623938, 1.000007, 9.286960, 0.999948
 24.4700, 9.034756, 1.000056, 9.623967, 1.000008, 9.286763, 0.999948
 24.4800, 9.034963, 1.000054, 9.623999, 1.000009, 9.286569, 0.999949
 24.4900, 9.035163, 1.000052, 9.624034, 1.000010, 9.286377, 0.999950
 24.5000, 9.035356, 1.000050, 9.624071, 1.000010, 9.286190, 0.999951
 24.5100, 9.035541, 1.000048, 9.624110, 1.000011, 9.286010, 0.999953
 24.5200, 9.035719, 1.000046, 9.624151, 1.000011, 9.285837, 0.999955
 24.5300, 9.035889, 1.000044, 9.624195, 1.000012, 9.285673, 0.999958
 24.5400, 9.036051, 1.000042, 9.624240, 1.000012, 9.285519, 0.999961
 24.5500, 9.036204, 1.000040, 9.624287, 1.000013, 9.285377, 0.999964
 24.5600, 9.036349, 1.000037, 9.624335, 1.000013, 9.285247, 0.999967
 24.5700, 9.036485, 1.000035, 9.624385, 1.000013, 9.285130, 0.999971
 24.5800, 9.036611, 1.000032, 9.624436, 1.000014, 9.285027, 0.999975
 24.5900, 9.036729, 1.000030, 9.624488, 1.000014, 9.284940, 0.999979
 24.6000, 9.036837, 1.000027, 9.624542, 1.000014, 9.284869, 0.999983
 24.6100, 9.036935, 1.000025, 9.624596, 1.000015, 9.284814, 0.999988
 24.6200, 9.037025, 1.000022, 9.624651, 1.000015, 9.284777, 0.999992
 24.6300, 9.037104, 1.000020, 9.624707, 1.000015, 9.284758, 0.999997
 24.6400, 9.037174, 1.000017, 9.624764, 1.000015, 9.284756, 1.000002
 24.6500, 9.037234, 1.000015, 9.624821, 1.000015, 9.284773, 1.000007
 24.6600, 9.037285, 1.000012, 9.624879, 1.000015, 9.284809, 1.000012
 24.6700, 9.037325, 1.000010, 9.624938, 1.000016, 9.284863, 1.000017
 24.6800, 9.037357, 1.000007, 9.624997, 1.000016, 9.284935, 1.000022
 24.6900, 9.037379, 1.000005, 9.625057, 1.000016, 9.285026, 1.000026
 24.7000, 9.037391, 1.000002, 9.625118, 1.000016, 9.285135, 1.000031
 24.7100, 9.037394, 1.000000, 9.625179, 1.000016, 9.285261, 1.000036
 24.7200, 9.037388, 0.999997, 9.625241, 1.000017, 9.285405, 1.000040
 24.7300, 9.037374, 0.999995, 9.625304, 1.000017, 9.285565, 1.000045
 24.7400, 9.037350, 0.999993, 9.625367, 1.000017, 9.285742, 1.000049
 24.7500, 9.037318, 0.999990, 9.625431, 1.000017, 9.285933, 1.000053
 24.7600, 9.037278, 0.999988, 9.625496, 1.000017, 9.286139, 1.000056
 24.7700, 9.037229, 0.999986, 9.625562, 1.000018, 9.286358, 1.000060
 24.7800, 9.037173, 0.999984, 9.625630, 1.000018, 9.286590, 1.000063
 24.7900, 9.037110, 0.999982, 9.625698, 1.000018, 9.286833, 1.000066
 24.8000, 9.037039, 0.999980, 9.625768, 1.000019, 9.287086, 1.000068
 24.8100, 9.036962, 0.999979, 9.625839, 1.000019, 9.287348, 1.000071
 24.8200, 9.036878, 0.999977, 9.625912, 1.000019, 9.287617, 1.000072
 24.8300, 9.036788, 0.999975, 9.625986, 1.000020, 9.287894, 1.000074
 24.8400, 9.036692, 0.999974, 9.626062, 1.000020, 9.288175, 1.000075
 24.8500, 9.036591, 0.999973, 9.626140, 1.000021, 9.288460, 1.000076
 24.8600, 9.036485, 0.999971, 9.626220, 1.000021, 9.288748, 1.000076
 24.8700, 9.036374, 0.999970, 9.626302, 1.000022, 9.289036, 1.000077
 24.8800, 9.036260, 0.999969, 9.626386, 1.000023, 9.289325, 1.000076
 24.8900, 9.036141, 0.999968, 9.626472, 1.000023, 9.289612, 1.000076
 24.9000, 9.036019, 0.999967, 9.626561, 1.000024, 9.289895, 1.000075
 24.9100, 9.035894, 0.999967, 9.626653, 1.000025, 9.290175, 1.000073
 24.9200, 9.035767, 0.999966, 9.626747, 1.000025, 9.290449, 1.000072
 24.9300, 9.035638, 0.999965, 9.626843, 1.000026, 9.290716, 1.000070
 24.9400, 9.035506, 0.999965, 9.626942, 1.000027, 9.290975, 1.000068
 24.9500, 9.035374, 0.999965, 9.627044, 1.000027, 9.291225, 1.000065
 24.9600, 9.035241, 0.999965, 9.627149, 1.000028, 9.291464, 1.000062
 24.9700, 9.035107, 0.999965, 9.627257, 1.000029, 9.291692, 1.000059
 24.9800, 9.034974, 0.999965, 9.627367, 1.000030, 9.291908, 1.000056
 24.9900, 9.034841, 0.999965, 9.627480, 1.000030, 9.292111, 1.000052
 25.0000, 9.034708, 0.999965, 9.627596, 1.000031, 9.292300, 1.000048
 25.0100, 9.034577, 0.999965, 9.627714, 1.000032, 9.292474, 1.000044
 25.0200, 9.034447, 0.999966, 9.627835, 1.000032, 9.292633, 1.000040
 25.0300, 9.034320, 0.999966, 9.627959, 1.000033, 9.292776, 1.000036
 25.0400, 9.034194, 0.999967, 9.628086, 1.000034, 9.292902, 1.000031
 25.0500, 9.034071, 0.999968, 9.628214, 1.000034, 9.293012, 1.000027
 25.0600, 9.033951, 0.999969, 9.628345, 1.000035, 9.293106, 1.000022
 25.0700, 9.033835, 0.999970, 9.628478, 1.000036, 9.293182, 1.000018
 25.0800, 9.033722, 0.999971, 9.628613, 1.000036, 9.293241, 1.000013
 25.0900, 9.033613, 0.999972, 9.628750, 1.000036, 9.293283, 1.000009
 25.1000, 9.033508, 0.999973, 9.628888, 1.000037, 9.293308, 1.000004
 25.1100, 9.033407, 0.999974, 9.629027, 1.000037, 9.293316, 1.000000
 25.1200, 9.033312, 0.999975, 9.629168, 1.000037, 9.293308, 0.999996
 25.1300, 9.033221, 0.999977, 9.629310, 1.000038, 9.293285, 0.999992
 25.1400, 9.033135, 0.999978, 9.629452, 1.000038, 9.293246, 0.999988
 25.1500, 9.033054, 0.999979, 9.629595, 1.000038, 9.293192, 0.999984
 25.1600, 9.032980, 0.999981, 9.629737, 1.000038, 9.293124, 0.999980
 25.1700, 9.032910, 0.999982, 9.629880, 1.000038, 9.293043, 0.999977
 25.1800, 9.032847, 0.999984, 9.630022, 1.000038, 9.292950, 0.999974
 25.1900, 9.032789, 0.999986, 9.630163, 1.000037, 9.292845, 0.999971
 25.2000, 9.032738, 0.999987, 9.630303, 1.000037, 9.292730, 0.999968
 25.2100, 9.032693, 0.999989, 9.630442, 1.000037, 9.292605, 0.999966
 25.2200, 9.032654, 0.999991, 9.630579, 1.000036, 9.292472, 0.999964
 25.2300, 9.032621, 0.999992, 9.630714, 1.000035, 9.292331, 0.999962
 25.2400, 9.032595, 0.999994, 9.630846, 1.000035, 9.292185, 0.999960
 25.2500, 9.032575, 0.999996, 9.630976, 1.000034, 9.292034, 0.999959
 25.2600, 9.032562, 0.999997, 9.631103, 1.000033, 9.291879, 0.999959
 25.2700, 9.032555, 0.999999, 9.631227, 1.000032, 9.291721, 0.999958
 25.2800, 9.032555, 1.000001, 9.631347, 1.000031, 9.291562, 0.999958
 25.2900, 9.032561, 1.000003, 9.631463, 1.000030, 9.291404, 0.999958
 25.3000, 9.032574, 1.000004, 9.631575, 1.000029, 9.291246, 0.999959
 25.3100, 9.032593, 1.000006, 9.631682, 1.000028, 9.291092, 0.999959
 25.3200, 9.032618, 1.000008, 9.631785, 1.000027, 9.290940, 0.999960
 25.3300, 9.032650, 1.000009, 9.631883, 1.000025, 9.290794, 0.999962
 25.3400, 9.032688, 1.000011, 9.631975, 1.000024, 9.290654, 0.999964
 25.3500, 9.032732, 1.000013, 9.632062, 1.000022, 9.290520, 0.999966
 25.3600, 9.032782, 1.000014, 9.632144, 1.000021, 9.290395, 0.999968
 25.3700, 9.032839, 1.000016, 9.632219, 1.000019, 9.290279, 0.999970
 25.3800, 9.032901, 1.000017, 9.632289, 1.000018, 9.290173, 0.999973
 25.3900, 9.032969, 1.000019, 9.632352, 1.000016, 9.290077, 0.999976
 25.4000, 9.033042, 1.000020, 9.632409, 1.000014, 9.289994, 0.999979
 25.4100, 9.033121, 1.000022, 9.632460, 1.000013, 9.289922, 0.999983
 25.4200, 9.033206, 1.000023, 9.632504, 1.000011, 9.289864, 0.999986
 25.4300, 9.033296, 1.000025, 9.632542, 1.000009, 9.289819, 0.999990
 25.4400, 9.033391, 1.000026, 9.632573, 1.000007, 9.289788, 0.999994
 25.4500, 9.033491, 1.000027, 9.632598, 1.000006, 9.289772, 0.999998
 25.4600, 9.033595, 1.000028, 9.632616, 1.000004, 9.289770, 1.000001
 25.4700, 9.033705, 1.000030, 9.632627, 1.000002, 9.289783, 1.000005
 25.4800, 9.033819, 1.000031, 9.632633, 1.000000, 9.289810, 1.000009
 25.4900, 9.033937, 1.000032, 9.632631, 0.999999, 9.289853, 1.000013
 25.5000, 9.034060, 1.000033, 9.632624, 0.999997, 9.289911, 1.000017
 25.5100, 9.034186, 1.000034, 9.632610, 0.999996, 9.289983, 1.000021
 25.5200, 9.034317, 1.000035, 9.632590, 0.999994, 9.290070, 1.000025
 25.5300, 9.034451, 1.000036, 9.632565, 0.999992, 9.290171, 1.000029
 25.5400, 9.034589, 1.000037, 9.632534, 0.999991, 9.290285, 1.000032
 25.5500, 9.034730, 1.000038, 9.632497, 0.999990, 9.290413, 1.000036
 25.5600, 9.034874, 1.000039, 9.632456, 0.999988, 9.290553, 1.000039
 25.5700, 9.035022, 1.000039, 9.632409, 0.999987, 9.290705, 1.000042
 25.5800, 9.035172, 1.000040, 9.632358, 0.999986, 9.290868, 1.000045
 25.5900, 9.035325, 1.000041, 9.632303, 0.999985, 9.291041, 1.000047
 25.6000, 9.035480, 1.000042, 9.632244, 0.999984, 9.291224, 1.000050
 25.6100, 9.035638, 1.000042, 9.632181, 0.999983, 9.291415, 1.000052
 25.6200, 9.035798, 1.000043, 9.632114, 0.999982, 9.291614, 1.000054
 25.6300, 9.035960, 1.000043, 9.632045, 0.999981, 9.291819, 1.000055
 25.6400, 9.036124, 1.000044, 9.631973, 0.999981, 9.292030, 1.000056
 25.6500, 9.036289, 1.000044, 9.631899, 0.999980, 9.292244, 1.000057
 25.6600, 9.036456, 1.000044, 9.631823, 0.999980, 9.292463, 1.000058
 25.6700, 9.036624, 1.000045, 9.631745, 0.999979, 9.292683, 1.000059
 25.6800, 9.036794, 1.000045, 9.631667, 0.999979, 9.292904, 1.000059
 25.6900, 9.036964, 1.000045, 9.631587, 0.999979, 9.293125, 1.000058
 25.7000, 9.037135, 1.000045, 9.631508, 0.999979, 9.293344, 1.000058
 25.7100, 9.037306, 1.000046, 9.631428, 0.999979, 9.293561, 1.000057
 25.7200, 9.037478, 1.000046, 9.631349, 0.999979, 9.293775, 1.000056
 25.7300, 9.037649, 1.000046, 9.631270, 0.999979, 9.293984, 1.000055
 25.7400, 9.037821, 1.000046, 9.631193, 0.999980, 9.294187, 1.000053
 25.7500, 9.037993, 1.000045, 9.631117, 0.999980, 9.294383, 1.000051
 25.7600, 9.038164, 1.000045, 9.631043, 0.999981, 9.294572, 1.000049
 25.7700, 9.038334, 1.000045, 9.630972, 0.999981, 9.294752, 1.000046
 25.7800, 9.038504, 1.000045, 9.630903, 0.999982, 9.294922, 1.000044
 25.7900, 9.038673, 1.000045, 9.630836, 0.999983, 9.295082, 1.000041
 25.8000, 9.038840, 1.000044, 9.630773, 0.999984, 9.295231, 1.000038
 25.8100, 9.039006, 1.000044, 9.630714, 0.999985, 9.295368, 1.000035
 25.8200, 9.039170, 1.000043, 9.630658, 0.999986, 9.295492, 1.000031
 25.8300, 9.039333, 1.000043, 9.630606, 0.999987, 9.295604, 1.000028
 25.8400, 9.039493, 1.000042, 9.630558, 0.999988, 9.295702, 1.000024
 25.8500, 9.039651, 1.000042, 9.630515, 0.999989, 9.295787, 1.000021
 25.8600, 9.039807, 1.000041, 9.630476, 0.999990, 9.295857, 1.000017
 25.8700, 9.039960, 1.000040, 9.630442, 0.999992, 9.295913, 1.000013
 25.8800, 9.040111, 1.000039, 9.630413, 0.999993, 9.295955, 1.000009
 25.8900, 9.040258, 1.000039, 9.630389, 0.999994, 9.295982, 1.000005
 25.9000, 9.040402, 1.000038, 9.630370, 0.999996, 9.295995, 1.000001
 25.9100, 9.040542, 1.000037, 9.630356, 0.999997, 9.295993, 0.999998
 25.9200, 9.040679, 1.000036, 9.630348, 0.999998, 9.295978, 0.999994
 25.9300, 9.040812, 1.000035, 9.630345, 1.000000, 9.295948, 0.999990
 25.9400, 9.040941, 1.000034, 9.630347, 1.000001, 9.295906, 0.999987
 25.9500, 9.041066, 1.000033, 9.630355, 1.000003, 9.295850, 0.999984
 25.9600, 9.041186, 1.000031, 9.630368, 1.000004, 9.295783, 0.999980
 25.9700, 9.041302, 1.000030, 9.630386, 1.000005, 9.295703, 0.999977
 25.9800, 9.041413, 1.000029, 9.630409, 1.000007, 9.295613, 0.999975
 25.9900, 9.041519, 1.000027, 9.630437, 1.000008, 9.295512, 0.999972
 26.0000, 9.041620, 1.000026, 9.630471, 1.000010, 9.295402, 0.999970
 26.0100, 9.041716, 1.000025, 9.630509, 1.000011, 9.295283, 0.999967
 26.0200, 9.041806, 1.000023, 9.630552, 1.000012, 9.295156, 0.999966
 26.0300, 9.041891, 1.000022, 9.630600, 1.000013, 9.295023, 0.999964
 26.0400, 9.041970, 1.000020, 9.630651, 1.000014, 9.294884, 0.999963
 26.0500, 9.042044, 1.000019, 9.630708, 1.000015, 9.294741, 0.999961
 26.0600, 9.042111, 1.000017, 9.630768, 1.000016, 9.294594, 0.999961
 26.0700, 9.042172, 1.000015, 9.630832, 1.000017, 9.294444, 0.999960
 26.0800, 9.042228, 1.000014, 9.630899, 1.000018, 9.294293, 0.999960
 26.0900, 9.042277, 1.000012, 9.630970, 1.000019, 9.294141, 0.999960
 26.1000, 9.042320, 1.000011, 9.631045, 1.000020, 9.293991, 0.999960
 26.1100, 9.042356, 1.000009, 9.631122, 1.000021, 9.293842, 0.999961
 26.1200, 9.042386, 1.000007, 9.631201, 1.000021, 9.293696, 0.999962
 26.1300, 9.042410, 1.000005, 9.631284, 1.000022, 9.293555, 0.999963
 26.1400, 9.042427, 1.000004, 9.631368, 1.000023, 9.293418, 0.999965
 26.1500, 9.042438, 1.000002, 9.631454, 1.000023, 9.293288, 0.999966
 26.1600, 9.042443, 1.000000, 9.631543, 1.000024, 9.293164, 0.999968
 26.1700, 9.042441, 0.999999, 9.631632, 1.000024, 9.293049, 0.999971
 26.1800, 9.042433, 0.999997, 9.631723, 1.000024, 9.292942, 0.999973
 26.1900, 9.042418, 0.999995, 9.631815, 1.000024, 9.292845, 0.999976
 26.2000, 9.042397, 0.999994, 9.631907, 1.000025, 9.292758, 0.999979
 26.2100, 9.042370, 0.999992, 9.632000, 1.000025, 9.292683, 0.999982
 26.2200, 9.042337, 0.999990, 9.632094, 1.000025, 9.292620, 0.999985
 26.2300, 9.042298, 0.999989, 9.632188, 1.000025, 9.292569, 0.999988
 26.2400, 9.042254, 0.999987, 9.632281, 1.000025, 9.292530, 0.999992
 26.2500, 9.042203, 0.999986, 9.632375, 1.000025, 9.292505, 0.999995
 26.2600, 9.042147, 0.999984, 9.632468, 1.000025, 9.292494, 0.999999
 26.2700, 9.042086, 0.999983, 9.632561, 1.000024, 9.292497, 1.000003
 26.2800, 9.042019, 0.999982, 9.632652, 1.000024, 9.292513, 1.000006
 26.2900, 9.041948, 0.999980, 9.632743, 1.000024, 9.292544, 1.000010
 26.3000, 9.041872, 0.999979, 9.632834, 1.000024, 9.292589, 1.000014
 26.3100, 9.041791, 0.999978, 9.632923, 1.000023, 9.292648, 1.000018
 26.3200, 9.041706, 0.999977, 9.633011, 1.000023, 9.292721, 1.000021
 26.3300, 9.041617, 0.999976, 9.633097, 1.000023, 9.292807, 1.000025
 26.3400, 9.041525, 0.999975, 9.633183, 1.000022, 9.292907, 1.000028
 26.3500, 9.041429, 0.999974, 9.633267, 1.000022, 9.293020, 1.000032
 26.3600, 9.041329, 0.999973, 9.633349, 1.000022, 9.293146, 1.000035
 26.3700, 9.041227, 0.999973, 9.633431, 1.000021, 9.293283, 1.000038
 26.3800, 9.041122, 0.999972, 9.633510, 1.000021, 9.293432, 1.000041
 26.3900, 9.041015, 0.999971, 9.633589, 1.000021, 9.293591, 1.000044
 26.4000, 9.040905, 0.999971, 9.633666, 1.000020, 9.293760, 1.000046
 26.4100, 9.040795, 0.999970, 9.633741, 1.000020, 9.293939, 1.000048
 26.4200, 9.040682, 0.999970, 9.633815, 1.000019, 9.294126, 1.000051
 26.4300, 9.040569, 0.999970, 9.633888, 1.000019, 9.294320, 1.000052
 26.4400, 9.040455, 0.999970, 9.633959, 1.000019, 9.294520, 1.000054
 26.4500, 9.040341, 0.999970, 9.634029, 1.000018, 9.294726, 1.000055
 26.4600, 9.040226, 0.999970, 9.634098, 1.000018, 9.294937, 1.000056
 26.4700, 9.040112, 0.999970, 9.634166, 1.000018, 9.295150, 1.000057
 26.4800, 9.039999, 0.999970, 9.634233, 1.000018, 9.295367, 1.000058
 26.4900, 9.039887, 0.999970, 9.634298, 1.000017, 9.295584, 1.000058
 26.5000, 9.039776, 0.999971, 9.634363, 1.000017, 9.295802, 1.000058
 26.5100, 9.039667, 0.999971, 9.634426, 1.000017, 9.296019, 1.000057
 26.5200, 9.039559, 0.999972, 9.634489, 1.000017, 9.296235, 1.000057
 26.5300, 9.039454, 0.999972, 9.634552, 1.000016, 9.296447, 1.000056
 26.5400, 9.039352, 0.999973, 9.634613, 1.000016, 9.296655, 1.000055
 26.5500, 9.039252, 0.999974, 9.634674, 1.000016, 9.296859, 1.000053
 26.5600, 9.039156, 0.999975, 9.634734, 1.000016, 9.297057, 1.000052
 26.5700, 9.039063, 0.999976, 9.634794, 1.000016, 9.297248, 1.000050
 26.5800, 9.038974, 0.999977, 9.634854, 1.000016, 9.297431, 1.000048
 26.5900, 9.038889, 0.999978, 9.634913, 1.000016, 9.297606, 1.000045
 26.6000, 9.038808, 0.999979, 9.634972, 1.000016, 9.297772, 1.000043
 26.6100, 9.038732, 0.999980, 9.635031, 1.000016, 9.297927, 1.000040
